episodio,passo,tempo_s,x,y,vx,vy,speed,score,bolas_restantes,luzes,mult,acao_esq,acao_dir,flip_esq,flip_dir,rel_esq_x,rel_esq_y,rel_dir_x,rel_dir_y,tela_x,tela_y
5,22612,572.8,2.4619,11.3344,-0.1234,0.1965,0.2321,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22616,572.9,2.4659,11.3316,0.1436,0.0069,0.1438,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22620,573.0,2.466,11.3311,-0.0068,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22624,573.1,2.4619,11.3344,-0.1232,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22628,573.2,2.4659,11.3316,0.1437,0.0071,0.1438,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22632,573.3,2.466,11.3311,-0.0068,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22636,573.4,2.4619,11.3344,-0.1232,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22640,573.5,2.4659,11.3316,0.1438,0.0068,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22644,573.6,2.466,11.3311,-0.0069,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22648,573.7,2.4619,11.3344,-0.1232,0.1963,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22652,573.8,2.4659,11.3316,0.1439,0.007,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22656,573.9,2.466,11.3311,-0.0066,0.106,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22660,574.0,2.4619,11.3344,-0.123,0.1964,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22664,574.1,2.4659,11.3316,0.1439,0.0069,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22668,574.2,2.466,11.3311,-0.0069,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22672,574.3,2.4619,11.3344,-0.1233,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22676,574.4,2.4659,11.3316,0.1437,0.0069,0.1439,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22680,574.5,2.466,11.3311,-0.0068,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22684,574.6,2.4619,11.3344,-0.1231,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22688,574.7,2.4659,11.3316,0.1441,0.0069,0.1443,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22692,574.8,2.466,11.3311,-0.0067,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22696,574.9,2.4619,11.3344,-0.1232,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22700,575.0,2.4659,11.3316,0.1438,0.007,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22704,575.1,2.466,11.3311,-0.0067,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22708,575.2,2.4619,11.3344,-0.1232,0.1965,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22712,575.3,2.4659,11.3316,0.1438,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22716,575.4,2.466,11.3311,-0.0069,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22720,575.5,2.4619,11.3344,-0.1233,0.1963,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22724,575.6,2.4659,11.3316,0.1436,0.0069,0.1438,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22728,575.7,2.466,11.3311,-0.0068,0.1062,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22732,575.8,2.4619,11.3344,-0.1232,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22736,575.9,2.4659,11.3316,0.1438,0.007,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22740,576.0,2.466,11.3311,-0.0067,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22744,576.1,2.4619,11.3344,-0.1232,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22748,576.2,2.4659,11.3316,0.144,0.007,0.1442,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22752,576.3,2.466,11.3311,-0.0067,0.106,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22756,576.4,2.4619,11.3344,-0.1232,0.1963,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22760,576.5,2.4659,11.3316,0.144,0.007,0.1442,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22764,576.6,2.466,11.3311,-0.0068,0.106,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22768,576.7,2.4619,11.3344,-0.1231,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22772,576.8,2.4659,11.3316,0.1441,0.007,0.1443,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22776,576.9,2.466,11.3311,-0.007,0.1063,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22780,577.0,2.4619,11.3344,-0.1232,0.1965,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22784,577.1,2.4659,11.3316,0.1439,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22788,577.2,2.466,11.3311,-0.007,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22792,577.3,2.4619,11.3344,-0.1233,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22796,577.4,2.466,11.3316,0.144,0.0071,0.1442,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22800,577.5,2.466,11.3311,-0.0067,0.106,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22804,577.6,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22808,577.7,2.4659,11.3316,0.1437,0.007,0.1438,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22812,577.8,2.466,11.3311,-0.0069,0.1062,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22816,577.9,2.4619,11.3344,-0.123,0.1964,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22820,578.0,2.4659,11.3316,0.144,0.0069,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22824,578.1,2.466,11.3311,-0.007,0.1062,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22828,578.2,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22832,578.3,2.4659,11.3316,0.1439,0.0069,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22836,578.4,2.466,11.3311,-0.0069,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22840,578.5,2.4619,11.3344,-0.123,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22844,578.6,2.4659,11.3316,0.1436,0.007,0.1438,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22848,578.7,2.466,11.3311,-0.0068,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22852,578.8,2.4619,11.3344,-0.1232,0.1963,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22856,578.9,2.4659,11.3316,0.1436,0.007,0.1438,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22860,579.0,2.466,11.3311,-0.0067,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22864,579.1,2.4619,11.3344,-0.1232,0.1965,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22868,579.2,2.4659,11.3316,0.1438,0.0068,0.1439,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22872,579.3,2.466,11.3311,-0.0068,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22876,579.4,2.4619,11.3344,-0.1231,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22880,579.5,2.4659,11.3316,0.1438,0.0067,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22884,579.6,2.466,11.3311,-0.0067,0.106,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22888,579.7,2.4619,11.3344,-0.1232,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22892,579.8,2.466,11.3316,0.1438,0.0072,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22896,579.9,2.466,11.3311,-0.0066,0.106,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22900,580.0,2.4619,11.3344,-0.1234,0.1965,0.232,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22904,580.1,2.4659,11.3316,0.1439,0.0071,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22908,580.2,2.466,11.3311,-0.0067,0.106,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22912,580.3,2.4619,11.3344,-0.1229,0.1964,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22916,580.4,2.4659,11.3316,0.1439,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22920,580.5,2.466,11.3311,-0.0068,0.1061,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22924,580.6,2.4619,11.3344,-0.1231,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22928,580.7,2.4659,11.3316,0.1437,0.0069,0.1439,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22932,580.8,2.466,11.3311,-0.0069,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22936,580.9,2.4619,11.3344,-0.1232,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22940,581.0,2.4659,11.3316,0.1439,0.0069,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22944,581.1,2.466,11.3311,-0.0069,0.1061,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22948,581.2,2.4619,11.3344,-0.123,0.1963,0.2316,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22952,581.3,2.4659,11.3316,0.1437,0.0069,0.1439,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22956,581.4,2.466,11.3311,-0.0068,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22960,581.5,2.4619,11.3344,-0.1232,0.1965,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22964,581.6,2.4659,11.3316,0.1439,0.007,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22968,581.7,2.466,11.3311,-0.0067,0.106,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22972,581.8,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22976,581.9,2.4659,11.3316,0.1438,0.0068,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22980,582.0,2.466,11.3311,-0.0069,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22984,582.1,2.4619,11.3344,-0.123,0.1963,0.2316,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,22988,582.2,2.4659,11.3316,0.1439,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,22992,582.3,2.466,11.3311,-0.007,0.1063,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,22996,582.4,2.4619,11.3344,-0.123,0.1962,0.2316,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23000,582.5,2.4659,11.3316,0.1438,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23004,582.6,2.466,11.3311,-0.0068,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23008,582.7,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23012,582.8,2.4659,11.3316,0.1438,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23016,582.9,2.466,11.3311,-0.0069,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23020,583.0,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23024,583.1,2.4659,11.3316,0.1437,0.0069,0.1439,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23028,583.2,2.466,11.3311,-0.0068,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23032,583.3,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23036,583.4,2.4659,11.3316,0.1439,0.0068,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23040,583.5,2.466,11.3311,-0.0069,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23044,583.6,2.4619,11.3344,-0.1229,0.1963,0.2316,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23048,583.7,2.4659,11.3316,0.1439,0.0068,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23052,583.8,2.466,11.3311,-0.0068,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23056,583.9,2.4619,11.3344,-0.1231,0.1963,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23060,584.0,2.4659,11.3316,0.1438,0.007,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23064,584.1,2.466,11.3311,-0.0069,0.1063,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23068,584.2,2.4619,11.3344,-0.1231,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23072,584.3,2.4659,11.3316,0.1437,0.007,0.1439,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23076,584.4,2.466,11.3311,-0.007,0.1063,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23080,584.5,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23084,584.6,2.4659,11.3316,0.1438,0.007,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23088,584.7,2.466,11.3311,-0.0067,0.1059,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23092,584.8,2.4619,11.3344,-0.1232,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23096,584.9,2.4659,11.3316,0.1439,0.007,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23100,585.0,2.466,11.3311,-0.0068,0.106,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23104,585.1,2.4619,11.3344,-0.1234,0.1965,0.2321,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23108,585.2,2.4659,11.3316,0.144,0.007,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23112,585.3,2.466,11.3311,-0.0068,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23116,585.4,2.4619,11.3344,-0.1232,0.1965,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23120,585.5,2.4659,11.3316,0.1439,0.0071,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23124,585.6,2.466,11.3311,-0.0068,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23128,585.7,2.4619,11.3344,-0.1232,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23132,585.8,2.4659,11.3316,0.1438,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23136,585.9,2.466,11.3311,-0.0069,0.1062,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23140,586.0,2.4619,11.3344,-0.1229,0.1962,0.2315,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23144,586.1,2.4659,11.3316,0.1439,0.0069,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23148,586.2,2.466,11.3311,-0.0069,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23152,586.3,2.4619,11.3344,-0.1232,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23156,586.4,2.4659,11.3316,0.1438,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23160,586.5,2.466,11.3311,-0.0068,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23164,586.6,2.4619,11.3344,-0.1231,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23168,586.7,2.4659,11.3316,0.1439,0.0069,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23172,586.8,2.466,11.3311,-0.0067,0.106,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23176,586.9,2.4619,11.3344,-0.1232,0.1963,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23180,587.0,2.4659,11.3316,0.1437,0.007,0.1438,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23184,587.1,2.466,11.3311,-0.0068,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23188,587.2,2.4619,11.3344,-0.1232,0.1963,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23192,587.3,2.4659,11.3316,0.144,0.0071,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23196,587.4,2.466,11.3311,-0.007,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23200,587.5,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23204,587.6,2.4659,11.3316,0.144,0.0069,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23208,587.7,2.466,11.3311,-0.0067,0.106,0.1062,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23212,587.8,2.4619,11.3344,-0.1231,0.1964,0.2317,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23216,587.9,2.4659,11.3316,0.1438,0.0069,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23220,588.0,2.466,11.3311,-0.0069,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23224,588.1,2.4619,11.3344,-0.1232,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23228,588.2,2.4659,11.3316,0.1439,0.0067,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23232,588.3,2.466,11.3311,-0.007,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23236,588.4,2.4619,11.3344,-0.1232,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23240,588.5,2.4659,11.3316,0.1439,0.007,0.1441,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23244,588.6,2.466,11.3311,-0.0068,0.106,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23248,588.7,2.4619,11.3344,-0.1232,0.1963,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23252,588.8,2.4659,11.3316,0.1437,0.0069,0.1439,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23256,588.9,2.466,11.3311,-0.0069,0.1061,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23260,589.0,2.4619,11.3344,-0.123,0.1963,0.2316,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23264,589.1,2.4659,11.3316,0.1436,0.007,0.1438,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23268,589.2,2.466,11.3311,-0.0068,0.1062,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23272,589.3,2.4619,11.3344,-0.1228,0.1963,0.2316,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23276,589.4,2.4659,11.3316,0.1441,0.0068,0.1443,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23280,589.5,2.466,11.3311,-0.0069,0.1061,0.1064,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23284,589.6,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23288,589.7,2.4659,11.3316,0.1441,0.007,0.1442,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23292,589.8,2.466,11.3311,-0.0068,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23296,589.9,2.4619,11.3344,-0.1232,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23300,590.0,2.4659,11.3316,0.1437,0.0069,0.1439,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23304,590.1,2.466,11.3311,-0.0069,0.1063,0.1065,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23308,590.2,2.4619,11.3344,-0.1232,0.1964,0.2319,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
5,23312,590.3,2.4659,11.3316,0.1438,0.0071,0.144,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.731,4.955,-0.731,133,368
5,23316,590.4,2.466,11.3311,-0.0067,0.1061,0.1063,33000,3,13,0,1,1,1.0,1.0,-0.023,-0.732,4.955,-0.732,133,368
5,23320,590.5,2.4619,11.3344,-0.1231,0.1964,0.2318,33000,3,13,0,1,1,1.0,1.0,-0.027,-0.729,4.951,-0.729,133,368
